user_id,gender,age,height_cm,weight_kg,body_type,goal,activity,diet,spicy_pref,bmi
SU000386,male,42,170,75.6,endo,maintain,low,non-veg,low,26.2
SU000387,male,21,168.6,62.9,meso,maintain,med,non-veg,medium,22.1
SU000388,female,44,160.6,52.5,meso,maintain,med,veg,medium,20.4
SU000389,male,50,173.3,64.4,meso,maintain,low,veg,low,21.4
SU000390,male,40,175.8,66.2,meso,gain,low,veg,medium,21.4
SU000391,female,33,158.3,45.1,ecto,gain,med,non-veg,high,18
SU000392,male,34,169,59.3,meso,maintain,med,non-veg,medium,20.8
SU000393,male,36,179.5,68,meso,loss,med,non-veg,low,21.1
SU000394,male,39,161.9,53.4,meso,maintain,med,non-veg,high,20.4
SU000395,male,25,178.4,71.6,meso,maintain,high,veg,medium,22.5
SU000396,male,26,163.3,56.5,meso,maintain,low,non-veg,low,21.2
SU000397,female,29,167,62.7,meso,maintain,med,non-veg,high,22.5
SU000398,female,25,153.4,50.5,endo,gain,med,veg,medium,21.5
SU000399,male,60,163.2,63.8,endo,maintain,med,non-veg,medium,24
SU000400,female,27,164,66,endo,loss,med,non-veg,low,24.5
SU000401,female,49,161.9,60.4,endo,maintain,low,non-veg,low,23
SU000402,female,33,159.6,48.3,ecto,maintain,med,non-veg,low,19
SU000403,female,59,164.9,55.3,ecto,maintain,med,veg,medium,20.3
SU000404,male,59,162.6,54.7,meso,maintain,high,non-veg,low,20.7
SU000405,female,60,165.6,59.8,meso,maintain,med,veg,medium,21.8
SU000406,female,24,160.1,49.9,ecto,maintain,low,veg,high,19.5
SU000407,male,30,174,61.6,ecto,loss,high,veg,high,20.3
SU000408,male,46,177.1,65.9,meso,maintain,med,non-veg,high,21
SU000409,female,55,151.4,44.6,meso,maintain,med,non-veg,low,19.5
SU000410,female,50,155.4,54.2,endo,maintain,med,non-veg,medium,22.4
SU000411,female,36,160,55,meso,gain,low,non-veg,high,21.5
SU000412,male,30,166.9,52,ecto,gain,med,non-veg,high,18.7
SU000413,male,50,164.7,60.8,meso,maintain,med,non-veg,high,22.4
SU000414,female,45,157,59,endo,loss,med,veg,low,23.9
SU000415,male,36,174.1,65.8,meso,maintain,low,veg,high,21.7
SU000416,male,59,179.2,69.7,meso,maintain,low,non-veg,high,21.7
SU000417,female,42,169.3,60.6,meso,gain,med,non-veg,high,21.1
SU000418,female,32,163.3,64.5,endo,maintain,med,non-veg,high,24.2
SU000419,male,36,171.7,61.6,meso,maintain,high,veg,high,20.9
SU000420,female,26,157,48.4,ecto,loss,high,veg,medium,19.6
SU000421,female,56,152.2,41.6,ecto,gain,high,non-veg,medium,18
SU000422,female,51,160.5,48.5,ecto,gain,low,veg,medium,18.8
SU000423,male,40,174,60.1,ecto,gain,low,veg,medium,19.9
SU000424,male,25,181.8,74.5,meso,gain,med,non-veg,medium,22.5
SU000425,female,42,157.3,60.5,endo,maintain,high,non-veg,medium,24.5
SU000426,female,49,172.9,62,ecto,loss,high,veg,medium,20.7
SU000427,male,58,169.5,56.5,ecto,gain,med,non-veg,high,19.7
SU000428,female,59,161.3,63.8,endo,loss,low,non-veg,low,24.5
SU000429,male,21,177.2,62.2,ecto,gain,low,veg,high,19.8
SU000430,female,19,156.7,48.8,meso,gain,low,veg,high,19.9
SU000431,male,22,168.2,64,meso,maintain,med,veg,medium,22.6
SU000432,male,48,169,58,ecto,maintain,low,non-veg,high,20.3
SU000433,male,37,161.8,55.9,meso,maintain,high,non-veg,high,21.4
SU000434,male,20,182.5,65.4,ecto,gain,med,non-veg,high,19.6
SU000435,female,31,162.1,54.2,meso,loss,med,non-veg,low,20.6
SU000436,male,53,183.2,71.9,meso,maintain,med,veg,low,21.4
SU000437,female,39,163.6,57.1,meso,maintain,med,veg,medium,21.3
SU000438,female,55,161.7,48.1,ecto,maintain,med,non-veg,high,18.4
SU000439,male,59,176.8,68.2,meso,maintain,high,veg,high,21.8
SU000440,male,29,167.4,63,meso,loss,low,veg,high,22.5
SU000441,male,22,163,61.3,endo,loss,high,non-veg,high,23.1
SU000442,female,52,155.1,55,endo,gain,med,non-veg,low,22.9
SU000443,female,26,153.9,50,meso,maintain,med,non-veg,medium,21.1
SU000444,male,50,162.1,52.4,ecto,maintain,low,non-veg,medium,19.9
SU000445,female,40,160.9,49.4,ecto,gain,med,veg,medium,19.1
SU000446,female,48,168.9,66,endo,gain,high,veg,medium,23.1
SU000447,female,34,149.1,42.3,meso,maintain,med,non-veg,medium,19
SU000448,male,51,165.3,61,meso,loss,high,veg,high,22.3
SU000449,male,46,174.2,61.6,ecto,loss,low,non-veg,low,20.3
SU000450,male,44,177.2,75.2,endo,loss,med,non-veg,medium,23.9
SU000451,female,19,147.4,40,ecto,maintain,low,non-veg,low,18.4
SU000452,male,51,171,74,endo,maintain,med,non-veg,low,25.3
SU000453,female,23,161.2,47.6,ecto,gain,med,non-veg,medium,18.3
SU000454,male,57,178.1,69.9,meso,maintain,low,non-veg,medium,22
SU000455,male,42,165.7,57.1,meso,loss,low,veg,high,20.8
SU000456,female,57,159.8,51.7,meso,maintain,high,non-veg,high,20.2
SU000457,male,59,159.2,53.2,meso,maintain,med,non-veg,medium,21
SU000458,female,55,166.1,66.3,endo,maintain,high,non-veg,medium,24
SU000459,male,23,169.3,56.6,ecto,maintain,high,non-veg,low,19.7
SU000460,male,42,161.8,53.7,meso,maintain,med,veg,medium,20.5
SU000461,female,34,155.8,55.8,endo,maintain,med,non-veg,medium,23
SU000462,female,29,150.9,45.1,meso,gain,med,veg,medium,19.8
SU000463,male,60,177.8,65,ecto,maintain,low,non-veg,high,20.6
SU000464,male,28,176.2,68.4,meso,maintain,med,non-veg,high,22
SU000465,male,22,177.5,63.9,ecto,maintain,med,non-veg,high,20.3
SU000466,male,29,169.4,64.4,meso,maintain,med,veg,medium,22.4
SU000467,male,56,166.4,62.6,meso,loss,med,non-veg,medium,22.6
SU000468,female,43,166.8,61.5,meso,loss,med,non-veg,medium,22.1
SU000469,male,53,176.7,62.9,ecto,loss,high,non-veg,medium,20.1
SU000470,female,54,158.9,47.7,ecto,maintain,low,non-veg,medium,18.9
SU000471,male,50,166.6,68,endo,maintain,high,non-veg,medium,24.5
SU000472,female,47,145.3,40,meso,maintain,high,non-veg,medium,18.9
SU000473,male,32,170.6,69.4,endo,maintain,med,non-veg,medium,23.8
SU000474,female,22,155.5,50.3,meso,loss,low,veg,low,20.8
SU000475,male,49,173.5,68.4,meso,maintain,low,veg,medium,22.7
SU000476,male,25,183.3,87.3,endo,maintain,med,non-veg,medium,26
SU000477,male,48,167.7,59,meso,maintain,low,non-veg,high,21
SU000478,female,43,157.8,46.7,ecto,gain,med,veg,high,18.8
SU000479,female,43,154.8,51.9,endo,maintain,med,non-veg,low,21.7
SU000480,female,55,159.4,46.8,ecto,maintain,med,non-veg,low,18.4
SU000481,female,41,156,45.1,ecto,gain,med,non-veg,high,18.5
SU000482,male,24,176.6,66.8,meso,maintain,high,non-veg,high,21.4
SU000483,male,48,176.2,79.5,endo,maintain,low,non-veg,high,25.6
SU000484,female,34,154.1,46.6,meso,gain,med,non-veg,medium,19.6
SU000485,female,58,149.8,40,ecto,gain,med,veg,medium,17.8
SU000486,female,56,156.1,46.9,ecto,maintain,med,non-veg,low,19.2
SU000487,female,46,162.2,65.6,endo,maintain,med,veg,medium,24.9
SU000488,female,22,162.9,52.1,ecto,gain,low,veg,medium,19.6
SU000489,female,35,153.5,51.8,endo,gain,med,non-veg,high,22
SU000490,male,33,171.1,61.9,meso,loss,high,non-veg,low,21.1
SU000491,male,48,176.1,66.1,meso,maintain,low,non-veg,high,21.3
SU000492,female,37,162.3,50.6,ecto,maintain,med,non-veg,low,19.2
SU000493,male,60,181.7,73.8,meso,loss,high,non-veg,medium,22.4
SU000494,male,55,161.8,55.8,meso,maintain,med,non-veg,medium,21.3
SU000495,female,40,157,48.8,meso,gain,low,veg,medium,19.8
SU000496,male,40,173.8,61.5,ecto,maintain,med,non-veg,medium,20.4
SU000497,female,36,164.7,56.8,meso,maintain,med,non-veg,low,20.9
SU000498,female,42,155.7,46.6,ecto,gain,low,non-veg,medium,19.2
SU000499,female,36,163,54.5,meso,maintain,med,veg,low,20.5
SU000500,female,35,161.4,57.8,meso,loss,med,veg,low,22.2
SU000501,male,36,176.1,60.6,ecto,maintain,med,non-veg,low,19.5
SU000502,female,41,165.7,61.8,meso,loss,med,veg,high,22.5
SU000503,female,22,159.3,55.9,meso,maintain,low,non-veg,medium,22
SU000504,female,46,160.6,46.9,ecto,gain,high,veg,high,18.2
SU000505,male,48,170.6,63.9,meso,loss,high,non-veg,low,22
SU000506,female,58,150.2,42.8,ecto,maintain,med,veg,medium,19
SU000507,female,38,160.7,49.6,ecto,gain,med,non-veg,medium,19.2
SU000508,male,41,187.8,87,endo,gain,low,non-veg,medium,24.7
SU000509,male,21,166.8,60.5,meso,maintain,low,non-veg,low,21.7
SU000510,female,46,160.4,53,meso,loss,low,non-veg,high,20.6
SU000511,female,53,154.4,43,ecto,gain,med,veg,low,18
SU000512,male,22,180,71.6,meso,maintain,med,non-veg,medium,22.1
SU000513,female,29,159.1,63.5,endo,maintain,med,non-veg,medium,25.1
SU000514,male,51,174,66,meso,maintain,med,veg,medium,21.8
SU000515,male,51,174.8,65.2,meso,loss,low,non-veg,low,21.3
SU000516,female,60,160.6,53,meso,maintain,med,non-veg,low,20.5
SU000517,male,31,168.4,63,meso,gain,high,non-veg,medium,22.2
SU000518,female,21,155.6,54.9,endo,gain,low,veg,low,22.7
SU000519,male,24,172.1,62.8,meso,maintain,med,veg,medium,21.2
SU000520,female,24,168.4,68.6,endo,loss,med,non-veg,high,24.2
SU000521,male,53,166.8,59,meso,gain,low,veg,high,21.2
SU000522,female,41,162,54.3,meso,maintain,med,non-veg,medium,20.7
SU000523,female,53,152.3,56.4,endo,maintain,low,non-veg,medium,24.3
SU000524,male,37,177.8,64.9,ecto,gain,high,veg,medium,20.5
SU000525,female,53,156.6,49.8,meso,gain,med,non-veg,low,20.3
SU000526,male,32,172.9,57.2,ecto,maintain,low,non-veg,medium,19.1
SU000527,female,48,166.7,52.9,ecto,gain,high,non-veg,medium,19
SU000528,female,23,155.6,55.8,endo,gain,high,veg,high,23
SU000529,male,32,170.7,63.7,meso,maintain,high,non-veg,medium,21.9
SU000530,male,38,170.5,62.8,meso,maintain,low,veg,high,21.6
SU000531,male,32,162.2,56.2,meso,maintain,med,veg,medium,21.4
SU000532,female,50,161.5,53.7,meso,maintain,med,non-veg,medium,20.6
SU000533,male,53,172.9,68.4,meso,loss,med,veg,low,22.9
SU000534,female,45,154.8,50.6,meso,loss,low,veg,medium,21.1
SU000535,female,57,163.9,66.3,endo,loss,high,non-veg,medium,24.7
SU000536,male,25,170,65.1,meso,maintain,low,non-veg,low,22.5
SU000537,female,25,161.8,57,meso,maintain,med,veg,high,21.8
SU000538,male,60,179.3,61.9,ecto,maintain,med,non-veg,low,19.3
SU000539,female,21,153.1,47.1,meso,loss,high,veg,medium,20.1
SU000540,female,59,148.7,45.6,meso,maintain,high,non-veg,high,20.6
SU000541,male,29,185.1,67.5,ecto,gain,high,non-veg,high,19.7
SU000542,male,19,175.4,71.1,meso,maintain,med,non-veg,low,23.1
SU000543,male,58,185.8,67.3,ecto,maintain,med,non-veg,high,19.5
SU000544,female,60,155,46.4,ecto,gain,med,non-veg,medium,19.3
SU000545,female,33,157,52.1,meso,maintain,med,veg,medium,21.1
SU000546,male,26,173,69,meso,gain,med,non-veg,low,23.1
SU000547,male,59,174.9,73.9,endo,gain,high,veg,medium,24.2
SU000548,male,38,171,76.1,endo,gain,med,non-veg,medium,26
SU000549,female,27,156.4,57.6,endo,loss,low,veg,high,23.5
SU000550,male,32,168.9,62.1,meso,maintain,med,non-veg,medium,21.8
SU000551,female,29,170,66.3,endo,maintain,med,veg,low,22.9
SU000552,female,32,162.1,58.2,meso,gain,high,non-veg,low,22.1
SU000553,female,38,151.3,53.5,endo,maintain,high,non-veg,high,23.4
SU000554,male,51,165,51.1,ecto,gain,med,non-veg,high,18.8
SU000555,male,53,160.4,55.9,meso,maintain,med,non-veg,low,21.7
SU000556,male,45,176.6,61.8,ecto,gain,high,non-veg,high,19.8
SU000557,male,50,176.1,61.3,ecto,maintain,med,non-veg,medium,19.8
SU000558,male,47,176.7,59.8,ecto,gain,low,non-veg,high,19.2
SU000559,male,25,169.6,63.4,meso,loss,med,veg,high,22
SU000560,female,20,143.9,42.3,endo,gain,high,non-veg,medium,20.4
SU000561,male,21,169.9,60.6,meso,loss,low,non-veg,medium,21
SU000562,female,18,157.9,54.1,meso,loss,high,non-veg,low,21.7
SU000563,female,47,152,47.1,meso,maintain,low,non-veg,low,20.4
SU000564,male,29,169.6,57.4,ecto,gain,med,veg,high,20
SU000565,female,39,156.1,58.3,endo,maintain,low,non-veg,low,23.9
SU000566,male,47,164.7,57.2,meso,gain,med,veg,high,21.1
SU000567,male,45,175.4,75.5,endo,loss,low,non-veg,low,24.5
SU000568,male,57,167.9,52.4,ecto,gain,med,non-veg,medium,18.6
SU000569,female,45,158.1,52.6,meso,maintain,low,non-veg,high,21
SU000570,female,49,162.5,60.7,endo,loss,high,veg,medium,23
SU000571,female,58,158.4,58,endo,maintain,med,veg,medium,23.1
SU000572,male,18,172.9,64.3,meso,maintain,med,veg,low,21.5
SU000573,male,25,175.7,66.9,meso,maintain,low,non-veg,medium,21.7
SU000574,female,48,160.7,64.6,endo,maintain,med,non-veg,medium,25
SU000575,female,47,157.1,56.4,endo,maintain,med,non-veg,high,22.9
SU000576,male,54,181.2,76.5,meso,maintain,med,non-veg,medium,23.3
SU000577,male,39,165.8,69.9,endo,maintain,med,non-veg,medium,25.4
SU000578,female,20,165.2,54.7,ecto,maintain,low,non-veg,medium,20
SU000579,female,29,158.7,47.5,ecto,gain,med,non-veg,high,18.9
SU000580,male,39,172.5,69.9,endo,gain,med,non-veg,high,23.5
SU000581,male,31,185.9,78.8,meso,maintain,med,non-veg,medium,22.8
SU000582,male,39,172.4,63.9,meso,maintain,low,non-veg,medium,21.5
SU000583,female,58,157.3,55,endo,loss,low,veg,medium,22.2
SU000584,female,25,165.9,52.5,ecto,maintain,med,non-veg,low,19.1
SU000585,male,36,170.1,60.1,meso,gain,low,veg,high,20.8
SU000586,male,24,171.5,66.9,meso,maintain,low,non-veg,high,22.7
SU000587,female,57,160.9,57.1,meso,maintain,low,veg,high,22.1
SU000588,male,23,169.7,72.3,endo,maintain,high,non-veg,medium,25.1
SU000589,female,48,165.1,53.9,ecto,gain,low,non-veg,medium,19.8
SU000590,female,47,156.9,53,meso,maintain,low,veg,medium,21.5
SU000591,female,56,166,56.8,meso,maintain,med,non-veg,high,20.6
SU000592,female,43,164.8,58.2,meso,loss,low,veg,low,21.4
SU000593,male,55,170.7,64.7,meso,maintain,high,non-veg,medium,22.2
SU000594,female,25,156.5,49.2,meso,gain,med,non-veg,high,20.1
SU000595,male,56,163.2,48.9,ecto,gain,high,non-veg,medium,18.4
SU000596,male,27,172.3,64.7,meso,loss,med,veg,medium,21.8
SU000597,female,37,144.3,40,meso,maintain,high,veg,high,19.2
SU000598,male,57,178.8,78.4,endo,maintain,med,veg,medium,24.5
SU000599,male,18,174.9,68.8,meso,maintain,high,non-veg,high,22.5
SU000600,female,42,156.7,49.2,meso,gain,med,veg,low,20
SU000601,female,44,161,50.6,ecto,gain,high,non-veg,low,19.5
SU000602,female,26,160.5,50.5,ecto,gain,med,non-veg,medium,19.6
SU000603,female,57,157.6,47.2,ecto,gain,med,non-veg,medium,19
SU000604,male,50,175,57.7,ecto,gain,high,non-veg,low,18.8
SU000605,female,25,148.3,44.5,meso,maintain,high,veg,high,20.2
SU000606,male,51,170,75.3,endo,loss,low,non-veg,high,26.1
SU000607,female,57,153.3,44.3,ecto,gain,low,non-veg,medium,18.9
SU000608,female,36,159.5,49.7,ecto,maintain,med,non-veg,medium,19.5
SU000609,female,55,156.5,43.6,ecto,gain,low,non-veg,high,17.8
SU000610,female,34,156.5,43.8,ecto,maintain,low,non-veg,low,17.9
SU000611,male,60,161.3,57.2,meso,maintain,high,veg,high,22
SU000612,male,27,173,65.1,meso,maintain,high,non-veg,high,21.8
SU000613,female,58,159,45.4,ecto,gain,med,non-veg,low,18
SU000614,female,37,171.1,65.1,meso,maintain,high,non-veg,low,22.2
SU000615,female,27,156.1,50.7,meso,gain,med,veg,high,20.8
SU000616,male,52,175.5,70.4,meso,maintain,high,non-veg,high,22.9
SU000617,female,24,160.5,50.4,ecto,gain,med,non-veg,medium,19.6
SU000618,male,38,180.9,69.9,meso,loss,med,non-veg,low,21.4
SU000619,female,40,171.9,59.2,ecto,maintain,low,veg,low,20
SU000620,male,25,179.7,65.6,ecto,maintain,med,non-veg,high,20.3
SU000621,male,25,163.3,55.7,meso,maintain,low,non-veg,high,20.9
SU000622,female,34,149.6,40,ecto,maintain,low,non-veg,medium,17.9
SU000623,female,29,163,54.7,meso,maintain,med,non-veg,medium,20.6
SU000624,male,57,178.3,67.5,meso,maintain,high,non-veg,low,21.2
SU000625,female,46,165.8,51.2,ecto,maintain,med,non-veg,low,18.6
SU000626,female,54,161.4,49.2,ecto,gain,med,non-veg,medium,18.9
SU000627,male,52,177.4,66.1,ecto,maintain,med,non-veg,high,21
SU000628,female,43,165.1,54.8,ecto,maintain,high,non-veg,medium,20.1
SU000629,female,36,163.4,59.3,meso,maintain,low,veg,medium,22.2
SU000630,female,49,168.6,53.7,ecto,gain,med,non-veg,low,18.9
SU000631,male,49,182.7,77.9,meso,loss,med,non-veg,medium,23.3
SU000632,female,21,157.6,52.6,meso,maintain,med,non-veg,low,21.2
SU000633,male,55,185,69.7,ecto,loss,low,non-veg,medium,20.4
SU000634,male,18,173.6,59.3,ecto,maintain,low,veg,high,19.7
SU000635,male,24,173.6,61.8,ecto,maintain,med,non-veg,low,20.5
SU000636,female,38,165.2,55.5,ecto,loss,med,non-veg,medium,20.3
SU000637,male,55,174.8,58.4,ecto,maintain,low,veg,high,19.1
SU000638,male,26,177,59,ecto,gain,high,non-veg,high,18.8
SU000639,male,18,162.6,52.2,ecto,gain,low,non-veg,high,19.7
SU000640,male,27,177.5,70.5,meso,loss,med,non-veg,high,22.4
SU000641,male,49,165.3,57,meso,gain,low,non-veg,medium,20.9
SU000642,male,57,175.7,70,meso,maintain,med,non-veg,low,22.7
SU000643,female,21,156.3,46.5,ecto,loss,med,non-veg,high,19
SU000644,female,36,160.6,48.8,ecto,maintain,low,non-veg,high,18.9
SU000645,male,52,179.6,65.1,ecto,maintain,med,non-veg,low,20.2
SU000646,male,38,166.1,53,ecto,maintain,low,veg,low,19.2
SU000647,male,22,177.9,69.4,meso,loss,med,non-veg,low,21.9
SU000648,male,58,169.1,62.6,meso,maintain,low,veg,low,21.9
SU000649,male,47,163.6,58,meso,maintain,low,veg,high,21.7
SU000650,male,54,165.6,66.3,endo,gain,high,veg,high,24.2
SU000651,female,47,156.3,47.6,ecto,gain,med,non-veg,low,19.5
SU000652,male,54,179,82.5,endo,maintain,med,veg,high,25.7
SU000653,female,51,157.5,53.1,meso,maintain,high,non-veg,low,21.4
SU000654,female,31,160.1,48.6,ecto,maintain,low,non-veg,low,19
SU000655,female,54,164.3,59.6,meso,maintain,low,non-veg,high,22.1
SU000656,female,58,155.7,45.2,ecto,maintain,med,non-veg,medium,18.6
SU000657,female,57,167.2,57.8,meso,gain,med,non-veg,low,20.7
SU000658,female,21,153.3,41.6,ecto,gain,med,non-veg,medium,17.7
SU000659,male,53,177.2,72.5,meso,maintain,low,non-veg,low,23.1
SU000660,male,32,176.5,65.8,meso,maintain,high,non-veg,medium,21.1
SU000661,female,49,165.9,59,meso,maintain,high,non-veg,medium,21.4
SU000662,male,30,160.6,59.6,endo,gain,med,veg,high,23.1
SU000663,male,28,163.6,50.4,ecto,gain,med,non-veg,high,18.8
SU000664,male,48,170.9,61,meso,gain,med,non-veg,medium,20.9
SU000665,male,51,168.3,62.7,meso,maintain,med,veg,medium,22.1
SU000666,female,47,167.1,59,meso,maintain,low,non-veg,low,21.1
SU000667,female,21,163.9,50,ecto,maintain,low,non-veg,medium,18.6
SU000668,male,28,178.3,61.7,ecto,maintain,low,veg,low,19.4
SU000669,male,60,174.7,70,meso,maintain,low,non-veg,medium,22.9
SU000670,female,27,164.3,65.5,endo,maintain,high,veg,high,24.3
SU000671,female,48,154.6,57,endo,gain,high,non-veg,high,23.8
SU000672,female,25,150.7,44.7,meso,gain,high,veg,medium,19.7
SU000673,male,46,161.7,57,meso,loss,low,non-veg,low,21.8
SU000674,male,52,170.3,70.1,endo,maintain,med,non-veg,high,24.2
SU000675,male,60,168.6,60.8,meso,gain,low,non-veg,medium,21.4
SU000676,male,31,175.5,66.5,meso,maintain,med,non-veg,high,21.6
SU000677,female,44,148.1,41.1,ecto,maintain,med,veg,low,18.7
SU000678,female,23,161.9,49.9,ecto,gain,med,veg,low,19
SU000679,male,30,177.2,61.2,ecto,gain,med,non-veg,low,19.5
SU000680,female,32,149.9,41.9,ecto,gain,low,veg,high,18.6
SU000681,female,44,160.6,51.7,ecto,gain,high,non-veg,low,20
SU000682,female,55,153,50,meso,maintain,med,veg,medium,21.4
SU000683,female,50,164.1,58.8,meso,maintain,low,veg,medium,21.8
SU000684,male,35,177.3,68.1,meso,maintain,med,non-veg,low,21.7
SU000685,male,50,174.6,59.2,ecto,gain,med,non-veg,medium,19.4
SU000686,female,35,164.6,60,meso,loss,med,veg,medium,22.1
SU000687,female,41,161.4,64.9,endo,maintain,med,non-veg,low,24.9
SU000688,male,44,179,70.9,meso,maintain,low,non-veg,high,22.1
SU000689,female,26,154.8,52,endo,maintain,high,non-veg,high,21.7
SU000690,male,26,179.9,76.9,endo,loss,low,veg,low,23.8
SU000691,male,22,180.6,66,ecto,maintain,med,non-veg,low,20.2
SU000692,female,20,161.8,52.4,ecto,maintain,med,non-veg,high,20
SU000693,male,29,170.6,62.6,meso,gain,low,veg,high,21.5
SU000694,male,50,179.8,69.8,meso,loss,low,non-veg,low,21.6
SU000695,female,28,161.6,64.1,endo,maintain,med,non-veg,low,24.5
SU000696,male,46,178.9,70.5,meso,maintain,low,non-veg,high,22
SU000697,female,25,154.3,53.4,endo,maintain,low,non-veg,medium,22.4
SU000698,male,38,172.1,66.1,meso,maintain,med,non-veg,high,22.3
SU000699,male,53,180.5,75.7,meso,maintain,high,non-veg,high,23.2
SU000700,male,49,165.4,56.6,meso,maintain,med,non-veg,medium,20.7
SU000701,male,28,175.1,63.1,ecto,maintain,high,veg,medium,20.6
SU000702,female,55,159.8,53.1,meso,maintain,med,non-veg,high,20.8
SU000703,female,49,155.7,52.3,meso,loss,low,non-veg,low,21.6
SU000704,male,22,172.3,63.9,meso,maintain,low,veg,medium,21.5
SU000705,male,22,170.1,63.1,meso,maintain,med,non-veg,medium,21.8
SU000706,male,20,178.8,83.5,endo,maintain,high,veg,medium,26.1
SU000707,male,20,175.3,59.7,ecto,maintain,med,non-veg,high,19.4
SU000708,male,54,177.5,69.5,meso,gain,med,non-veg,medium,22.1
SU000709,male,43,172.5,55.9,ecto,gain,med,non-veg,medium,18.8
SU000710,male,41,167.1,59.4,meso,loss,med,veg,high,21.3
SU000711,female,40,159,54.1,meso,gain,low,veg,low,21.4
SU000712,male,39,174.3,59.7,ecto,gain,med,veg,medium,19.7
SU000713,female,35,155.2,42.7,ecto,gain,med,veg,medium,17.7
SU000714,male,39,169.7,61.5,meso,gain,high,non-veg,low,21.4
SU000715,male,49,173.1,64.4,meso,maintain,high,veg,high,21.5
